user_id,video_id,timestamp
970,1430,1598320920.199
970,6321,1598321846.795
970,9178,1598326462.873
970,10424,1598413828.341
970,4725,1598426875.217
970,10408,1598488673.206
970,6063,1598503968.96
970,7820,1598575961.306
970,7794,1598576620.82
970,3183,1598596413.947
970,4858,1598679399.722
970,3211,1598680932.74
970,1529,1598682051.313
970,1445,1598684538.645
970,1564,1598749833.637
970,7887,1598754515.736
970,1565,1598755455.347
970,9261,1598762107.954
970,3265,1598768511.6
970,4932,1598849188.99
970,3290,1598849769.112
970,3344,1599013387.229
970,6523,1599223495.004
970,3151,1599270207.393
971,10424,1598320981.233
971,9158,1598321116.094
971,1414,1598334072.952
971,9178,1598334768.82
971,2524,1598337565.887
971,3138,1598338122.529
971,1430,1598341467.413
971,8758,1598343906.315
971,4758,1598348919.822
971,7775,1598349875.325
971,1444,1598528379.111
971,7799,1598528455.457
971,1456,1598529240.456
971,4438,1598529703.586
971,1452,1598529951.339
971,1507,1598601407.717
971,9167,1598602051.656
971,9234,1598602294.223
971,4819,1598602338.544
971,7820,1598602397.315
971,3211,1598603012.111
971,1314,1598603941.144
971,6346,1598604053.509
971,6332,1598604431.629
971,6241,1598606140.43
971,7844,1598607445.266
971,10462,1598608061.617
971,4791,1598609322.933
971,10457,1598613778.526
971,3183,1598619278.934
971,4847,1598621244.804
971,10500,1598625902.914
971,1445,1598629665.413
971,1422,1598660397.737
971,3245,1598660450.505
971,7788,1598661396.908
971,1546,1598661986.409
971,6171,1598678031.892
971,3247,1598678045.398
971,3133,1598681817.479
971,5907,1598682068.459
971,3258,1598683988.673
971,3151,1598685930.616
971,1423,1598686751.232
971,4875,1598710542.341
971,9261,1598711433.728
971,10519,1598711497.527
971,3265,1598712176.447
971,1511,1598714258.104
971,6422,1598715899.058
971,1572,1598799038.277
971,9284,1598799214.235
971,3290,1598799803.227
971,1565,1598807187.404
971,9291,1598808271.812
971,1579,1598808621.266
971,9199,1598814840.132
971,9299,1598818397.065
971,3293,1598832105.298
971,7932,1598862674.551
971,1612,1598862831.966
971,7785,1598863414.168
971,4932,1598864016.704
971,3307,1598864597.727
971,6467,1598865134.341
971,7852,1598865161.556
971,10589,1598928282.431
971,3344,1598930399.575
971,10595,1598938891.846
971,6523,1599041607.32
971,6533,1599045478.66
971,3382,1599079533.74
971,5027,1599184096.759
976,7788,1598445460.446
976,1439,1598457321.238
976,9178,1598457422.956
976,9171,1598493945.493
976,10424,1598494233.451
976,1402,1598494508.421
976,7794,1598494541.046
976,10430,1598494965.121
976,3132,1598495048.293
976,9166,1598495072.163
976,6321,1598495379.637
976,7799,1598495492.575
976,6317,1598495682.02
976,6330,1598495828.657
976,4742,1598496117.921
976,6332,1598496198.764
976,10436,1598496472.403
976,9162,1598496633.401
976,4702,1598498612.478
976,1429,1598498934.439
976,3136,1598498948.785
976,3151,1598500890.591
976,4760,1598501685.383
976,10395,1598502578.15
976,9159,1598502622.752
976,3189,1598503602.582
976,1437,1598505037.195
976,3185,1598506017.103
976,10457,1598506387.222
976,4763,1598507787.748
976,7778,1598508721.062
976,1452,1598510787.46
976,6331,1598510974.65
976,3112,1598511270.373
976,3141,1598511973.124
976,1420,1598512972.764
976,4791,1598514090.117
976,7774,1598515133.779
976,3191,1598516206.784
976,7760,1598519685.72
976,1445,1598523530.722
976,6278,1598524792.014
976,3119,1598526401.958
976,7775,1598527003.054
976,7820,1598528842.635
976,10462,1598529325.523
976,4810,1598590620.595
976,9219,1598590634.978
976,6346,1598590876.116
976,1507,1598591538.725
976,6319,1598591728.271
976,4806,1598595325.171
976,3211,1598595792.516
976,3183,1598596046.817
976,5785,1598597334.604
976,1404,1598598017.249
976,7844,1598603193.24
976,3041,1598604940.481
976,3125,1598606057.426
976,3131,1598608345.53
976,6056,1598610551.222
976,4242,1598610620.399
976,9234,1598611243.35
976,5954,1598612611.5
976,6377,1598618971.046
976,3133,1598619051.195
976,7852,1598619743.292
976,9175,1598623823.413
976,10500,1598625573.444
976,6063,1598630708.068
976,4758,1598632128.686
976,10377,1598650932.147
976,3244,1598652279.077
976,8730,1598653293.248
976,1546,1598661470.572
976,1433,1598663052.193
976,4858,1598717604.032
976,3265,1598718321.255
976,6320,1598720019.62
976,10519,1598720298.781
976,9261,1598720689.878
976,3266,1598720708.372
976,1511,1598722220.044
976,1564,1598728276.201
976,9266,1598731075.765
976,6296,1598750024.421
976,1579,1598765125.634
976,1583,1598769665.679
976,7887,1598784189.137
976,4987,1598979488.934
976,10589,1598979737.838
976,7932,1599018223.744
976,3344,1599018496.996
976,1565,1599018638.357
976,3289,1599018995.66
976,3307,1599019272.846
976,6502,1599019618.698
976,4932,1599020697.44
976,1612,1599021067.683
976,1667,1599022355.589
976,6467,1599022804.665
976,1643,1599023536.326
976,4978,1599024707.991
976,3304,1599031980.403
976,3382,1599040175.892
976,9113,1599056468.314
977,4739,1598312856.709
977,7778,1598313750.133
977,3138,1598314163.652
977,9159,1598314921.197
977,10424,1598315263.032
977,6063,1598315494.132
977,9175,1598316652.402
977,6309,1598317429.386
977,7758,1598317904.49
977,4729,1598317936.28
977,1073,1598320745.31
977,7734,1598321346.3
977,1146,1598323591.684
977,1391,1598323970.128
977,1404,1598326866.546
977,1423,1598351204.749
977,8637,1598352309.543
977,9178,1598353700.873
977,4763,1598354636.36
977,6320,1598354817.043
977,9149,1598355104.372
977,1430,1598356028.841
977,7594,1598357769.866
977,4758,1598360873.834
977,3136,1598402152.394
977,4451,1598402813.155
977,4518,1598404694.063
977,10430,1598409812.816
977,9158,1598415038.207
977,1288,1598423863.825
977,1425,1598424161.034
977,1314,1598426693.704
977,1402,1598427316.424
977,7794,1598436739.541
977,3141,1598437474.122
977,7799,1598437686.335
977,6332,1598483050.452
977,3160,1598483929.141
977,1444,1598486757.286
977,1445,1598486805.487
977,9199,1598490052.323
977,4791,1598492400.746
977,3133,1598493525.799
977,1420,1598520404.386
977,3166,1598521571.558
977,3151,1598523212.353
977,9223,1598526529.959
977,6346,1598527654.414
977,4721,1598532426.108
977,4806,1598534021.656
977,10457,1598569832.337
977,9166,1598570594.575
977,3211,1598570652.838
977,6321,1598572933.111
977,9234,1598580513.149
977,3183,1598581743.605
977,1507,1598613772.141
977,1433,1598619935.255
977,1529,1598620889.326
977,3247,1598688622.141
977,10500,1598689852.87
977,4858,1598692776.002
977,3244,1598692796.364
977,9261,1598693187.545
977,6377,1598694659.351
977,4875,1598694859.9
977,1335,1598708081.473
977,10519,1598708091.79
977,3288,1598864493.375
977,7932,1598864556.651
977,6441,1598869912.785
977,7887,1598872584.624
977,4700,1598875616.741
977,1579,1598878357.866
977,3290,1598878604.911
977,3338,1598916612.43
977,3307,1598917125.671
977,1368,1598919512.986
977,3344,1598920688.15
977,10589,1598927606.852
977,1291,1599172946.756
977,4987,1599174533.239
977,1565,1599268018.921
977,3265,1599271059.822
977,7684,1599275160.977
977,6523,1599277595.756
979,6321,1598288321.055
979,1414,1598288361.723
979,3131,1598289193.054
979,9175,1598297005.704
979,7778,1598297850.451
979,1429,1598298558.571
979,10415,1598298936.636
979,1395,1598299726.867
979,1420,1598301867.924
979,9013,1598311762.705
979,835,1598315194.633
979,1391,1598315827.386
979,2941,1598316271.046
979,6063,1598316284.234
979,10346,1598318083.013
979,4763,1598319846.117
979,1430,1598320991.844
979,4738,1598325036.746
979,1423,1598326248.315
979,9178,1598327038.977
979,3132,1598327100.135
979,7788,1598381167.64
979,1434,1598394916.906
979,4451,1598395541.157
979,1045,1598395679.221
979,9167,1598400211.013
979,9158,1598401285.743
979,1402,1598401491.038
979,7785,1598402084.936
979,1415,1598402811.187
979,2560,1598404260.68
979,7283,1598411399.133
979,4516,1598412495.205
979,6070,1598412776.812
979,1367,1598412910.613
979,1379,1598413501.848
979,4775,1598457980.479
979,1439,1598458361.073
979,1444,1598458456.145
979,7799,1598458508.468
979,1456,1598458740.673
979,6241,1598458888.432
979,6330,1598459791.615
979,10430,1598460443.131
979,1445,1598461093.597
979,6332,1598461793.777
979,1314,1598463757.856
979,3126,1598467413.874
979,7794,1598468391.066
979,4754,1598469988.219
979,3160,1598470251.605
979,3141,1598474208.749
979,9989,1598475600.754
979,9199,1598477568.459
979,7760,1598478384.296
979,1452,1598483008.979
979,6315,1598493753.659
979,8728,1598496441.575
979,3185,1598544351.659
979,10436,1598544456.75
979,4721,1598544565.058
979,7820,1598546126.604
979,4363,1598546368.299
979,6221,1598547841.816
979,4798,1598549634.422
979,4791,1598549927.216
979,7775,1598550412.442
979,3151,1598558429.313
979,6346,1598558972.348
979,3098,1598559716.617
979,9219,1598562070.389
979,3104,1598562613.084
979,3211,1598564100.837
979,10500,1598631707.055
979,4853,1598632036.384
979,7844,1598632142.234
979,4810,1598635316.685
979,1437,1598635739.134
979,3183,1598635829.503
979,1507,1598637548.555
979,3041,1598643102.144
979,4806,1598643266.856
979,1404,1598647938.842
979,3166,1598649736.551
979,4758,1598651482.586
979,10506,1598651689.367
979,3133,1598654851.928
979,7698,1598657535.399
979,3247,1598757643.501
979,4858,1598787816.905
979,9261,1598787955.615
979,10519,1598787965.563
979,6441,1598788118.094
979,1368,1598788241.149
979,1565,1598789393.669
979,9284,1598789425.668
979,7887,1598790853.846
979,1422,1598791971.361
979,10377,1598792073.547
979,3289,1598792418.314
979,6274,1598792506.839
979,1579,1598792784.7
979,3290,1598793558.094
979,1511,1598793895.719
979,6176,1598794626.606
979,1564,1598794708.412
979,6238,1598794952.689
979,3106,1598795247.935
979,3288,1598795259.878
979,10159,1598795545.527
979,7745,1598797073.207
979,1572,1598797494.707
979,4847,1598806077.029
979,10420,1598807101.9
979,4312,1598808080.877
979,1583,1598810509.818
979,3304,1598812052.173
979,4268,1598816377.95
979,3265,1598817754.991
979,10462,1598826029.779
979,7932,1598890158.91
979,1612,1598890763.535
979,3020,1598890838.658
979,3338,1598891375.465
979,4932,1598893008.631
979,3293,1598894635.627
979,1622,1598895908.619
979,9159,1598896046.732
979,6467,1598896213.525
979,4819,1598904253.592
979,6244,1598907809.669
979,9155,1598910612.432
979,4987,1598976289.39
979,3344,1598976416.591
979,4978,1598981691.939
979,10595,1598983669.406
979,10370,1598989390.53
979,10394,1598999688.749
979,9223,1599004377.395
979,9157,1599004589.42
979,1101,1599010406.469
979,1335,1599017666.339
979,3089,1599018461.017
979,6533,1599063198.506
979,1356,1599069895.623
979,4429,1599075459.34
979,3382,1599084675.771
979,6523,1599087891.278
979,7744,1599089726.887
979,5027,1599167745.736
981,6063,1598289247.196
981,9162,1598289416.524
981,1402,1598292224.779
981,1401,1598303604.036
981,6320,1598303759.136
981,816,1598303944.314
981,3138,1598327043.578
981,1430,1598327380.599
981,7485,1598327915.948
981,4763,1598328224.802
981,4738,1598329944.792
981,9159,1598330080.402
981,4719,1598331568.23
981,1326,1598331799.646
981,3141,1598339548.064
981,2739,1598340466.297
981,9178,1598343383.998
981,10414,1598381559.816
981,1422,1598382395.301
981,7788,1598383168.89
981,7785,1598412475.816
981,7760,1598414734.619
981,7775,1598417014.225
981,6070,1598418046.341
981,6288,1598419475.497
981,2573,1598419737.858
981,1439,1598419909.392
981,1314,1598421684.46
981,4744,1598422240.089
981,1405,1598422260.056
981,1445,1598423318.855
981,6241,1598424910.202
981,4381,1598427998.301
981,3160,1598459628.311
981,1456,1598460398.129
981,7733,1598460816.984
981,3166,1598462353.01
981,1452,1598472657.546
981,10404,1598472842.51
981,6332,1598474545.985
981,7794,1598474554.49
981,1434,1598475255.338
981,6331,1598476605.43
981,1346,1598478158.693
981,10406,1598478398.013
981,3151,1598478484.997
981,3106,1598479668.128
981,2542,1598482737.771
981,9167,1598487752.373
981,6295,1598487913.052
981,4791,1598524556.814
981,3185,1598524604.293
981,4806,1598524697.084
981,4798,1598526467.396
981,10462,1598527480.793
981,7820,1598552440.631
981,4721,1598555560.944
981,9234,1598562225.265
981,9013,1598562276.29
981,6346,1598565578.228
981,1139,1598567054.259
981,3211,1598567627.053
981,4724,1598573464.672
981,4810,1598622760.43
981,3183,1598622839.913
981,1507,1598622963.68
981,10500,1598625007.355
981,8922,1598625810.786
981,5782,1598640254.118
981,6377,1598641600.027
981,4847,1598644057.007
981,5804,1598646316.309
981,4758,1598646347.991
981,3245,1598653319.905
981,3133,1598659164.602
981,3244,1598660008.17
981,7493,1598660128.399
981,1268,1598660974.127
981,1546,1598661514.633
981,1423,1598662389.952
981,4858,1598722937.472
981,10519,1598722990.095
981,6422,1598723073.53
981,1564,1598730192.515
981,4875,1598738995.713
981,3258,1598741250.124
981,1565,1598742353.188
981,9284,1598750298.52
981,7887,1598754250.292
981,3288,1598790165.346
981,6311,1598814269.334
981,4932,1598854077.481
981,7932,1598876346.182
981,4944,1598890821.016
981,3338,1598903903.184
981,1622,1598904816.37
981,3344,1598921010.036
981,10589,1598923904.665
981,10595,1598977411.791
981,4978,1598977445.196
981,4987,1598977738.005
981,6502,1598978309.358
981,8996,1599003640.314
981,3382,1599085585.138
981,5027,1599151075.822
981,2970,1599271429.201
986,7788,1598395690.359
986,3080,1598398017.779
986,7820,1598534890.616
986,3141,1598534947.708
986,10462,1598535156.778
986,6346,1598535300.484
986,7799,1598536026.381
986,1445,1598536044.629
986,1456,1598536984.722
986,1401,1598538572.477
986,4806,1598538796.503
986,10430,1598540789.632
986,4858,1598682122.923
986,2925,1598682153.682
986,6331,1598683027.048
986,1507,1598683030.169
986,9284,1598751603.183
986,10436,1598751919.517
986,1572,1598751954.06
986,4736,1598751969.339
986,1579,1598753514.408
986,7887,1598754117.764
986,4724,1598754187.517
986,1565,1598754253.972
986,9199,1598755534.298
986,7760,1598762860.387
986,1452,1598767576.137
986,4606,1598768378.709
986,3265,1598769547.659
986,1583,1598779457.394
986,3290,1598781737.187
986,7495,1598782142.033
986,3289,1598787966.139
986,10589,1599265234.836
986,1667,1599265301.743
986,7932,1599265316.919
986,1612,1599266259.679
986,4847,1599266639.211
986,1622,1599268058.696
986,3307,1599269157.177
986,6533,1599269209.246
986,10415,1599270135.524
986,7975,1599273911.833
986,4944,1599274035.292
986,4712,1599274526.722
986,3360,1599277518.031
986,3304,1599281660.186
1001,3138,1598317534.118
1001,2713,1598317569.875
1001,6288,1598319147.434
1001,1429,1598319174.832
1001,1430,1598322226.137
1001,9013,1598323669.069
1001,7775,1598326033.53
1001,7693,1598328100.889
1001,4763,1598330713.38
1001,1260,1598333544.009
1001,9178,1598334140.901
1001,9175,1598339163.535
1001,1217,1598411122.631
1001,7785,1598412622.356
1001,1402,1598413807.587
1001,7788,1598414151.819
1001,1444,1598414680.516
1001,1439,1598414798.978
1001,4744,1598415142.26
1001,7760,1598417844.834
1001,10430,1598419051.93
1001,10424,1598420473.955
1001,3141,1598421704.661
1001,1314,1598423496.431
1001,7799,1598441603.864
1001,9199,1598501427.182
1001,7794,1598501551.412
1001,6331,1598501587.693
1001,1434,1598503275.486
1001,3185,1598505423.113
1001,6332,1598505681.765
1001,3211,1598594608.685
1001,9234,1598602343.086
1001,3041,1598603694.132
1001,4798,1598605757.173
1001,7844,1598606232.279
1001,4791,1598609524.3
1001,10462,1598610031.954
1001,2790,1598610780.822
1001,1524,1598614944.548
1001,1529,1598617138.625
1001,9162,1598679347.3
1001,10506,1598680296.689
1001,4853,1598680472.01
1001,4858,1598681042.959
1001,3247,1598681798.192
1001,3258,1598682972.44
1001,7820,1598686518.842
1001,1422,1598687684.037
1001,9261,1598697387.711
1001,6422,1598718001.194
1001,1564,1598719431.432
1001,10519,1598720656.988
1001,1572,1598722128.785
1001,1511,1598722220.544
1001,1404,1598723030.166
1001,1546,1598732308.85
1001,7887,1598804487.549
1001,1565,1598804642.967
1001,3289,1598804665.359
1001,3288,1598804729.707
1001,3265,1598809316.072
1001,3293,1598844071.379
1001,1612,1598895058.486
1001,4932,1598895678.93
1001,7932,1598896180.333
1001,3338,1598898041.498
1001,1622,1598898560.059
1001,6244,1598900437.654
1001,4847,1598900752.016
1001,4312,1598902240.614
1001,9299,1598902586.337
1001,4944,1598904192.632
1001,3344,1598920571.621
1001,10589,1598920992.176
1001,4987,1598978610.649
1001,3360,1598978766.087
1001,6502,1598979071.786
1001,10595,1598979285.847
1001,4978,1598980010.836
1001,1437,1598981604.045
1001,1643,1598991486.375
1001,1667,1599012370.132
1001,6533,1599066749.826
1001,3382,1599082322.236
1001,5027,1599151135.16
1001,1379,1599170829.405
1001,6523,1599256232.348
1005,3131,1598323713.038
1005,4713,1598324878.704
1005,7775,1598325413.06
1005,4760,1598325645.214
1005,7778,1598326106.363
1005,1425,1598327641.255
1005,3132,1598354866.066
1005,9178,1598354953.121
1005,4763,1598355037.084
1005,4758,1598357822.527
1005,1402,1598359424.063
1005,7769,1598361546.89
1005,9175,1598362192.12
1005,7799,1598453509.281
1005,6330,1598455502.387
1005,7785,1598456643.254
1005,1444,1598456721.083
1005,3189,1598536688.917
1005,10462,1598536858.05
1005,4798,1598538437.576
1005,1445,1598539677.102
1005,7794,1598539743.692
1005,3160,1598539894.793
1005,3185,1598541711.687
1005,1434,1598543080.572
1005,10500,1598669980.091
1005,7844,1598670170.017
1005,4853,1598670296.13
1005,3183,1598670636.445
1005,4721,1598670857.529
1005,3245,1598670867.394
1005,10506,1598671547.733
1005,1422,1598671748.865
1005,7820,1598672519.288
1005,10436,1598672549.02
1005,3211,1598673768.864
1005,4858,1598673882.911
1005,1452,1598674312.111
1005,1456,1598674941.705
1005,3130,1598675955.481
1005,3041,1598676235.304
1005,4810,1598676419.541
1005,6346,1598677297.202
1005,7852,1598677419.039
1005,3151,1598677592.168
1005,10424,1598680579.569
1005,6321,1598682253.474
1005,1335,1598683013.9
1005,3258,1598684134.381
1005,4806,1598684864.958
1005,9234,1598688431.12
1005,9219,1598692848.536
1005,9162,1598695551.66
1005,1437,1598697922.143
1005,10457,1598698326.287
1005,1404,1598698492.384
1005,1546,1598700104.384
1005,9261,1598701409.288
1005,9158,1598704156.086
1005,6332,1598707897.344
1005,6422,1598744286.652
1005,1564,1598745453.25
1005,10519,1598745567.238
1005,1423,1598748143.126
1005,1565,1598755662.583
1005,1579,1598755814.74
1005,6467,1598871600.398
1005,1612,1598871734.038
1005,1572,1598871866.222
1005,3289,1598872315.499
1005,3288,1598872946.948
1005,7887,1598874786.007
1005,3338,1598924765.994
1005,1622,1598925361.418
1005,3344,1598926639.198
1005,10589,1598927157.425
1005,4932,1598928461.439
1005,10595,1598929976.232
1005,3244,1598935250.438
1005,3293,1598935351.81
1005,6502,1598949921.768
1005,4978,1598951995.312
1005,3265,1598953418.83
1005,1511,1599015385.122
1005,1667,1599027310.925
1005,1430,1599037661.074
1005,10420,1599042593.395
1005,6533,1599115272.805
1005,6523,1599115672.767
1005,4987,1599125752.513
1005,5027,1599137584.889
1005,7932,1599148292.6
1005,7760,1599179274.196
1005,4847,1599185567.952
1005,10414,1599256712.997
1005,1139,1599263037.85
1009,4740,1598284661.675
1009,6315,1598285226.385
1009,859,1598285383.65
1009,10409,1598286051.379
1009,2750,1598286584.594
1009,1306,1598288187.479
1009,6145,1598289174.583
1009,1336,1598289746.279
1009,7735,1598291840.839
1009,3128,1598292020.242
1009,1371,1598292408.303
1009,4717,1598292474.569
1009,10395,1598292963.42
1009,1409,1598293866.302
1009,6321,1598294585.664
1009,5711,1598294677.749
1009,3119,1598294771.033
1009,9157,1598298325.221
1009,4220,1598298570.566
1009,6296,1598299337.451
1009,1341,1598299778.77
1009,10424,1598300803.533
1009,3132,1598301032.174
1009,7255,1598301278.372
1009,1383,1598301604.878
1009,3090,1598304630.957
1009,7703,1598306050.439
1009,3106,1598306912.652
1009,5813,1598307588.875
1009,9118,1598308255.513
1009,7752,1598308876.769
1009,1391,1598309104.643
1009,1402,1598310298.536
1009,8758,1598312295.563
1009,1430,1598312915.383
1009,1268,1598314853.309
1009,9162,1598316094.225
1009,1393,1598317032.233
1009,2735,1598318502.007
1009,1433,1598400667.447
1009,7788,1598400892.847
1009,9178,1598401251.252
1009,3127,1598401510.139
1009,7785,1598402084.49
1009,6178,1598402607.586
1009,3141,1598403086.218
1009,3133,1598403495.093
1009,10430,1598408483.549
1009,9013,1598410411.17
1009,7332,1598411436.864
1009,1260,1598411544.112
1009,4728,1598413516.884
1009,1444,1598414100.342
1009,2852,1598414225.005
1009,4634,1598415793.289
1009,1439,1598415996.13
1009,7778,1598416399.949
1009,4692,1598416745.864
1009,4718,1598417231.557
1009,3151,1598418630.594
1009,1352,1598419090.058
1009,1405,1598419215.584
1009,801,1598422540.849
1009,9053,1598422837.694
1009,4686,1598423794.518
1009,1423,1598434839.662
1009,9155,1598440942.455
1009,1456,1598493974.973
1009,1445,1598494727.441
1009,9199,1598494853.933
1009,10457,1598501989.708
1009,6238,1598506133.389
1009,3160,1598509232.618
1009,10462,1598526167.763
1009,6331,1598526573.259
1009,7820,1598529174.985
1009,7267,1598578186.039
1009,3211,1598579014.965
1009,3183,1598586312.731
1009,1507,1598586921.502
1009,4810,1598594801.91
1009,6346,1598597119.409
1009,7844,1598612896.19
1009,4798,1598614306.914
1009,4853,1598656850.263
1009,10506,1598656868.601
1009,1529,1598657282.891
1009,10500,1598659092.261
1009,4721,1598677738.173
1009,4858,1598683041.943
1009,4758,1598686453.633
1009,4806,1598691216.706
1009,4875,1598695175.076
1009,9261,1598697468.574
1009,1564,1598741615.357
1009,10519,1598742033.541
1009,1565,1598746530.322
1009,1422,1598748565.493
1009,9284,1598750801.355
1009,1572,1598752664.702
1009,9234,1598755632.592
1009,3265,1598756355.606
1009,3166,1598758305.991
1009,4847,1598759834.717
1009,9291,1598828112.939
1009,7887,1598828163.243
1009,3290,1598831166.929
1009,1583,1598832603.566
1009,3307,1598844286.363
1009,4932,1598847849.718
1009,6245,1598850679.722
1009,9299,1598851017.197
1009,6283,1598858822.776
1009,7794,1598862072.503
1009,1622,1598869421.32
1009,3338,1598914948.881
1009,1084,1598917612.934
1009,4429,1598925686.525
1009,3344,1598929620.126
1009,4978,1599005169.541
1009,1643,1599009873.0
1009,3382,1599096641.282
1009,5027,1599176696.276
1009,6523,1599275232.87
1010,3138,1598333249.747
1010,4760,1598333325.147
1010,9178,1598333765.697
1010,3130,1598336022.384
1010,1439,1598430955.667
1010,7788,1598431131.428
1010,10424,1598431289.751
1010,1434,1598431705.042
1010,4758,1598431844.073
1010,5876,1598433001.641
1010,7799,1598438529.436
1010,1314,1598438580.807
1010,7733,1598438696.521
1010,7778,1598438980.147
1010,1402,1598440383.236
1010,7691,1598441293.905
1010,4775,1598441313.153
1010,3185,1598514230.59
1010,3151,1598514776.722
1010,3166,1598514897.966
1010,1456,1598514931.506
1010,4702,1598515112.864
1010,3160,1598515171.61
1010,9162,1598515279.109
1010,6346,1598530423.359
1010,10414,1598530954.535
1010,3133,1598532343.634
1010,6276,1598532592.034
1010,10462,1598536433.053
1010,7794,1598583770.1
1010,3211,1598583972.244
1010,3183,1598584909.371
1010,7728,1598585704.998
1010,4806,1598585712.988
1010,8922,1598609149.939
1010,1445,1598609564.857
1010,1452,1598609853.386
1010,10377,1598610173.87
1010,7844,1598610562.889
1010,6332,1598610819.297
1010,1529,1598683787.862
1010,4858,1598684275.168
1010,10506,1598686224.444
1010,7775,1598686475.221
1010,9291,1598774047.247
1010,9166,1598774957.909
1010,10519,1598776856.236
1010,9261,1598777208.374
1010,1572,1598791038.437
1010,3102,1598792674.331
1010,9234,1598841771.016
1010,1288,1598842427.921
1010,3293,1598845886.949
1010,1612,1598861471.432
1010,7932,1598863243.161
1010,7936,1598865725.233
1010,2955,1598867069.79
1010,1564,1598867201.212
1010,4646,1598867592.666
1010,3344,1598945137.489
1010,3338,1598946056.647
1010,7887,1598948419.84
1010,4978,1598948671.564
1010,1565,1598949613.02
1010,3360,1598959129.952
1010,4987,1599011104.477
1010,9144,1599118160.272
1013,9166,1598310382.457
1013,3028,1598310588.628
1013,3138,1598312498.628
1013,9178,1598333526.136
1013,1302,1598333573.472
1013,3141,1598335993.365
1013,1402,1598340642.054
1013,10374,1598343773.967
1013,1086,1598343812.759
1013,1045,1598392383.36
1013,6288,1598393735.431
1013,7643,1598395217.348
1013,9159,1598395441.938
1013,2902,1598398305.431
1013,10377,1598398539.753
1013,4451,1598401712.045
1013,2678,1598409598.397
1013,4763,1598418611.456
1013,1414,1598423015.267
1013,4775,1598459145.531
1013,7799,1598459213.023
1013,10436,1598459374.904
1013,1444,1598461771.33
1013,10325,1598462124.602
1013,1314,1598462479.708
1013,1429,1598463169.475
1013,10462,1598545340.042
1013,1410,1598548746.766
1013,7820,1598550902.915
1013,3211,1598576743.746
1013,2759,1598579878.85
1013,1507,1598585108.134
1013,3041,1598632200.552
1013,8714,1598632285.377
1013,1327,1598633154.516
1013,10424,1598633884.049
1013,1546,1598665879.919
1013,3023,1598677316.865
1013,1084,1598681428.904
1013,9261,1598742040.409
1013,3266,1598742735.688
1013,1564,1598744078.773
1013,6422,1598744509.035
1013,9117,1598744761.149
1013,2955,1598745160.703
1013,4283,1598746091.239
1013,1306,1598746139.74
1013,10519,1598746450.512
1013,6246,1598752765.757
1013,6441,1598760622.983
1013,1415,1598762093.674
1013,1579,1598766153.027
1013,3304,1598804015.722
1013,3293,1598830968.405
1013,1643,1598939471.162
1013,6502,1598949450.741
1013,3265,1598950542.724
1013,10595,1598955047.414
1013,3360,1598963767.384
1013,1612,1599024262.214
1013,5027,1599149760.769
1015,9177,1598309304.435
1015,835,1598320124.737
1015,10424,1598320675.793
1015,4763,1598320838.349
1015,9178,1598326627.435
1015,7505,1598337386.384
1015,7788,1598395795.908
1015,9159,1598402483.416
1015,9158,1598402831.604
1015,1402,1598409350.733
1015,1433,1598412936.324
1015,1445,1598425845.339
1015,4758,1598426410.521
1015,1456,1598488349.359
1015,7799,1598488534.274
1015,9199,1598489256.972
1015,6332,1598492689.223
1015,7794,1598495764.752
1015,3160,1598496879.807
1015,3166,1598510535.203
1015,3183,1598576029.232
1015,7820,1598576326.496
1015,3211,1598576676.56
1015,4798,1598577304.097
1015,9234,1598580542.112
1015,1507,1598580794.691
1015,10462,1598582488.435
1015,4806,1598593988.945
1015,10500,1598659227.624
1015,1546,1598666065.066
1015,1452,1598667041.485
1015,4858,1598749911.9
1015,3247,1598750685.446
1015,3265,1598750957.047
1015,4847,1598753375.954
1015,7887,1598754258.895
1015,1564,1598761845.844
1015,4875,1598764617.141
1015,1423,1598766814.307
1015,1511,1598767247.879
1015,1572,1598767392.541
1015,3288,1598827045.79
1015,3290,1598827163.251
1015,3289,1598827868.45
1015,10519,1598827972.73
1015,1437,1598829935.522
1015,1583,1598852798.761
1015,3293,1598855756.026
1015,7932,1598857649.8
1015,1612,1598864149.803
1015,3338,1598920098.585
1015,3344,1598921187.338
1015,1622,1598921394.372
1015,10589,1598923605.722
1015,6533,1599093723.074
1015,4932,1599094655.96
1015,5027,1599136318.803
1022,9178,1598344527.017
1022,1430,1598344955.406
1022,3138,1598345133.756
1022,4763,1598345180.569
1022,3141,1598345559.383
1022,6321,1598349246.232
1022,1391,1598349406.199
1022,3119,1598350121.42
1022,6311,1598350336.029
1022,10385,1598350351.781
1022,3132,1598350669.988
1022,1139,1598357689.331
1022,7778,1598357711.668
1022,1433,1598361045.888
1022,9149,1598419492.269
1022,1402,1598419878.898
1022,1341,1598420047.147
1022,7299,1598420105.852
1022,1425,1598430959.806
1022,4775,1598443725.398
1022,7799,1598444901.452
1022,3166,1598514137.09
1022,6330,1598514973.681
1022,7794,1598517787.106
1022,10462,1598533050.807
1022,3211,1598580665.311
1022,4806,1598581011.554
1022,9234,1598582450.746
1022,1445,1598585137.828
1022,7820,1598587180.376
1022,6331,1598587338.986
1022,3041,1598598757.452
1022,6346,1598599077.325
1022,3183,1598599750.197
1022,1456,1598613944.403
1022,4283,1598614234.643
