user_id,item_id,rating,timestamp
24d355e373723c80a5379a65187c7e1e,7445,4,2017-08-09
24d355e373723c80a5379a65187c7e1e,17349203,3,2017-07-21
24d355e373723c80a5379a65187c7e1e,20764879,3,2017-07-01
24d355e373723c80a5379a65187c7e1e,29430012,5,2017-08-30
24d355e373723c80a5379a65187c7e1e,29939230,4,2017-09-18
25004d7967519f9b8fd4f1fcdec66a8e,31450852,3,2017-09-13
25bcd9bc3ccadc898fc4ec09414a4fb8,28876,4,2017-07-18
25bcd9bc3ccadc898fc4ec09414a4fb8,9067850,3,2017-10-07
25bcd9bc3ccadc898fc4ec09414a4fb8,20764879,4,2017-09-04
25bcd9bc3ccadc898fc4ec09414a4fb8,25489134,4,2017-09-17
25bcd9bc3ccadc898fc4ec09414a4fb8,25735012,3,2017-09-05
25bcd9bc3ccadc898fc4ec09414a4fb8,26252859,5,2017-09-28
25bcd9bc3ccadc898fc4ec09414a4fb8,28243032,4,2017-08-07
25bcd9bc3ccadc898fc4ec09414a4fb8,29283884,4,2017-07-21
25bcd9bc3ccadc898fc4ec09414a4fb8,29939230,4,2017-10-03
25bcd9bc3ccadc898fc4ec09414a4fb8,30117284,4,2017-07-24
25bcd9bc3ccadc898fc4ec09414a4fb8,30724132,5,2017-07-30
25bcd9bc3ccadc898fc4ec09414a4fb8,32075662,5,2017-07-21
25e3097bbd793314c20ce1ca12df0ae5,23203106,4,2017-07-17
25e3097bbd793314c20ce1ca12df0ae5,29749085,5,2017-09-20
25e3097bbd793314c20ce1ca12df0ae5,29844228,4,2017-10-14
25e3097bbd793314c20ce1ca12df0ae5,32075671,5,2017-09-18
26317e667d9141ad245dd2c18be52d77,91478,4,2017-07-02
26317e667d9141ad245dd2c18be52d77,25785357,3,2017-08-29
2662f876a6d942bd15b324489e2baa55,23437156,4,2017-09-14
2662f876a6d942bd15b324489e2baa55,25526965,4,2017-07-22
2662f876a6d942bd15b324489e2baa55,25812109,5,2017-10-08
2662f876a6d942bd15b324489e2baa55,26156987,3,2017-07-08
2662f876a6d942bd15b324489e2baa55,29283884,4,2017-07-09
267ffb999ef2762747be287acba2c8c5,18298225,4,2017-07-31
267ffb999ef2762747be287acba2c8c5,28678119,4,2017-08-26
267ffb999ef2762747be287acba2c8c5,29519514,5,2017-08-27
267ffb999ef2762747be287acba2c8c5,29519517,3,2017-08-30
2751569a00b5096db42c5815952f6de0,12813630,5,2017-09-05
2751569a00b5096db42c5815952f6de0,20958632,3,2017-09-13
27a7e90e7a8dea2ef988e505b260e34b,17343391,3,2017-09-02
27a7e90e7a8dea2ef988e505b260e34b,23207027,2,2017-09-08
27a7e90e7a8dea2ef988e505b260e34b,25467698,4,2017-09-22
27a7e90e7a8dea2ef988e505b260e34b,25489134,4,2017-08-21
27a7e90e7a8dea2ef988e505b260e34b,28243032,5,2017-07-20
27a7e90e7a8dea2ef988e505b260e34b,32075671,4,2017-07-30
28f0891564d482bff470c0947f3922f4,76620,4,2017-07-14
28f0891564d482bff470c0947f3922f4,25614492,3,2017-07-25
28f0891564d482bff470c0947f3922f4,27161156,4,2017-07-24
28f0891564d482bff470c0947f3922f4,28016509,3,2017-07-01
28f0891564d482bff470c0947f3922f4,28187230,4,2017-07-13
29d002c62b87ede130704c3b99ab27e9,15745753,4,2017-07-17
29d002c62b87ede130704c3b99ab27e9,18045891,4,2017-08-12
29d002c62b87ede130704c3b99ab27e9,33280872,5,2017-10-03
2a5a431d5b072e3202320367713b354f,23209927,4,2017-08-08
2a5a431d5b072e3202320367713b354f,24612624,5,2017-09-19
2a838a3909b9b82f0413e4422d35dc79,6618272,4,2017-10-04
2a838a3909b9b82f0413e4422d35dc79,8492856,5,2017-07-05
2a838a3909b9b82f0413e4422d35dc79,8835379,5,2017-07-17
2a838a3909b9b82f0413e4422d35dc79,11250053,3,2017-08-06
2a838a3909b9b82f0413e4422d35dc79,12513614,2,2017-07-21
2a838a3909b9b82f0413e4422d35dc79,13612739,2,2017-08-08
2a838a3909b9b82f0413e4422d35dc79,15745753,4,2017-09-23
2a838a3909b9b82f0413e4422d35dc79,20958632,5,2017-10-08
2a838a3909b9b82f0413e4422d35dc79,25111004,5,2017-08-09
2abec54e88df19a6dc3848397e15094f,18081809,2,2017-10-20
2abec54e88df19a6dc3848397e15094f,21936809,4,2017-09-08
2abec54e88df19a6dc3848397e15094f,25489134,4,2017-09-18
2abec54e88df19a6dc3848397e15094f,25526296,5,2017-07-31
2abec54e88df19a6dc3848397e15094f,32075671,5,2017-10-08
2b3f9d96d615affb8e412aabc25b9a36,6609765,4,2017-08-07
2b3f9d96d615affb8e412aabc25b9a36,20821284,5,2017-09-19
2b3f9d96d615affb8e412aabc25b9a36,23019294,4,2017-10-18
2b3f9d96d615affb8e412aabc25b9a36,25899336,4,2017-07-31
2b3f9d96d615affb8e412aabc25b9a36,26827675,4,2017-07-23
2b3f9d96d615affb8e412aabc25b9a36,27071490,5,2017-07-28
2b3f9d96d615affb8e412aabc25b9a36,27824826,5,2017-08-22
2b3f9d96d615affb8e412aabc25b9a36,28458598,4,2017-08-02
2b3f9d96d615affb8e412aabc25b9a36,28815474,3,2017-07-06
2bd565765964a963d47101c14704a455,17237214,4,2017-07-18
2be175c86ecf349cafb4d136c37f24f7,29283884,4,2017-07-27
2be175c86ecf349cafb4d136c37f24f7,29749085,4,2017-08-28
2be175c86ecf349cafb4d136c37f24f7,31952703,4,2017-08-28
2be175c86ecf349cafb4d136c37f24f7,32078787,3,2017-07-02
2bff7702ac5ba17e435fab534f6241bd,8564935,5,2017-09-15
2bff7702ac5ba17e435fab534f6241bd,10203031,4,2017-09-15
2d77b6a55fae316d914424190c135bcd,18131,4,2017-10-11
2d77b6a55fae316d914424190c135bcd,28458598,3,2017-08-05
2d83dd909c236f532cd423e26f85bcc9,25526296,5,2017-08-29
2d83dd909c236f532cd423e26f85bcc9,29749085,5,2017-09-29
2e00d2a79b4949e0eea87709fa891c61,29283884,4,2017-08-08
2e08f0d9052468c98d775e3f9215039c,28016509,4,2017-07-18
2e08f0d9052468c98d775e3f9215039c,32796253,4,2017-07-09
2e1efe8b693ac35df1ceef946113d322,7896527,5,2017-10-01
2e44ccb3229cd8a7486cc4ccd552507b,15783514,4,2017-07-14
2e44ccb3229cd8a7486cc4ccd552507b,23995231,4,2017-08-05
2e6b2b30ccc323ff5df0661eb97d5277,10429045,3,2017-09-16
2e6b2b30ccc323ff5df0661eb97d5277,28374007,3,2017-08-27
2e6b2b30ccc323ff5df0661eb97d5277,29236299,4,2017-07-05
2e6b2b30ccc323ff5df0661eb97d5277,33151805,3,2017-08-20
2e6b2b30ccc323ff5df0661eb97d5277,35504431,4,2017-10-16
2ed12db7cfa66bc3f6a9b36c01634103,29844228,5,2017-07-11
2ed12db7cfa66bc3f6a9b36c01634103,30821598,5,2017-10-05
2ed12db7cfa66bc3f6a9b36c01634103,32075671,5,2017-08-05
2edbb0dcf49ad138ef79bd6b5f4ba390,3722183,4,2017-09-04
2edbb0dcf49ad138ef79bd6b5f4ba390,13129925,4,2017-08-15
2edbb0dcf49ad138ef79bd6b5f4ba390,17167166,5,2017-07-31
2edbb0dcf49ad138ef79bd6b5f4ba390,20613470,3,2017-08-07
2edbb0dcf49ad138ef79bd6b5f4ba390,29056083,2,2017-09-20
2edbb0dcf49ad138ef79bd6b5f4ba390,29981261,3,2017-10-14
2f2d37874fd4c150a7a85e51079127d5,29939390,4,2017-09-21
2f2d37874fd4c150a7a85e51079127d5,30226723,5,2017-07-28
2f9a6157b13e598faa8b973732324399,7091713,3,2017-07-23
2f9a6157b13e598faa8b973732324399,16034235,4,2017-09-05
2f9a6157b13e598faa8b973732324399,20821111,4,2017-08-23
2f9a6157b13e598faa8b973732324399,25558608,5,2017-09-16
2f9a6157b13e598faa8b973732324399,27883214,5,2017-10-27
2f9a6157b13e598faa8b973732324399,28374007,5,2017-10-10
2f9a6157b13e598faa8b973732324399,28600081,5,2017-09-22
2fb823e78b1fc83ef16084dfdc8e9e2b,29749085,4,2017-09-01
30465a6f643d677c35551986b052c258,18812405,3,2017-09-27
30465a6f643d677c35551986b052c258,28016509,4,2017-07-16
30465a6f643d677c35551986b052c258,32571395,4,2017-08-08
30465a6f643d677c35551986b052c258,33151805,3,2017-07-08
305a373572e102cbb5be20f7e7f7f006,16101128,3,2017-08-30
30cb006f5fc436f7a8d15eaba219dd4a,5,5,2017-10-02
30cb006f5fc436f7a8d15eaba219dd4a,27824826,3,2017-09-21
30cb006f5fc436f7a8d15eaba219dd4a,30653853,3,2017-08-12
30cb006f5fc436f7a8d15eaba219dd4a,32078787,3,2017-08-16
30cb006f5fc436f7a8d15eaba219dd4a,32571395,3,2017-10-10
30e2bdfafd88b24b38f9f99062ec1c51,2767793,5,2017-09-09
30e2bdfafd88b24b38f9f99062ec1c51,3367956,5,2017-08-25
30e2bdfafd88b24b38f9f99062ec1c51,10803121,5,2017-09-14
30e2bdfafd88b24b38f9f99062ec1c51,15783514,5,2017-07-12
30e2bdfafd88b24b38f9f99062ec1c51,16065004,4,2017-09-17
30e2bdfafd88b24b38f9f99062ec1c51,17851885,5,2017-08-29
30e2bdfafd88b24b38f9f99062ec1c51,18739426,5,2017-09-26
30e2bdfafd88b24b38f9f99062ec1c51,22840421,5,2017-08-06
30e2bdfafd88b24b38f9f99062ec1c51,23395680,5,2017-07-17
30e2bdfafd88b24b38f9f99062ec1c51,25486998,5,2017-07-27
30e2bdfafd88b24b38f9f99062ec1c51,29749085,5,2017-10-17
3112a96af5a988c5417f40261b7a402e,17920175,4,2017-08-15
3112a96af5a988c5417f40261b7a402e,20423680,4,2017-08-15
3112a96af5a988c5417f40261b7a402e,32796253,5,2017-07-18
3123762cddd80d6bdb343763e79b1a34,22840421,4,2017-08-27
3123762cddd80d6bdb343763e79b1a34,33151805,4,2017-10-23
319a8324bbf72395ef87b115dcc3ee69,28458598,3,2017-10-02
319a8324bbf72395ef87b115dcc3ee69,28763485,4,2017-09-30
31de3090bab5a49652618fc5f39663a8,17788401,4,2017-09-24
31de3090bab5a49652618fc5f39663a8,22609310,4,2017-09-28
31de3090bab5a49652618fc5f39663a8,32078787,4,2017-07-30
31ecbff061f98dc82d57f44d21695945,25489134,5,2017-09-13
31ecbff061f98dc82d57f44d21695945,27883214,3,2017-08-31
31ecbff061f98dc82d57f44d21695945,29283884,4,2017-09-29
320bda591f632ff8c92eb40df0348c0d,28187230,3,2017-08-14
321e38a385fd1b7025d34bff49a62948,6582637,2,2017-07-26
321e38a385fd1b7025d34bff49a62948,7307503,3,2017-08-12
321e38a385fd1b7025d34bff49a62948,8074967,4,2017-08-24
321e38a385fd1b7025d34bff49a62948,9579634,2,2017-07-27
321e38a385fd1b7025d34bff49a62948,16034235,4,2017-09-23
321e38a385fd1b7025d34bff49a62948,16140408,3,2017-09-18
321e38a385fd1b7025d34bff49a62948,18006496,4,2017-10-16
321e38a385fd1b7025d34bff49a62948,18584855,3,2017-07-30
321e38a385fd1b7025d34bff49a62948,20613470,4,2017-10-08
321e38a385fd1b7025d34bff49a62948,20643052,3,2017-07-02
321e38a385fd1b7025d34bff49a62948,21853633,3,2017-08-01
321e38a385fd1b7025d34bff49a62948,25489134,2,2017-08-17
321e38a385fd1b7025d34bff49a62948,25526965,5,2017-08-03
321e38a385fd1b7025d34bff49a62948,28449207,5,2017-07-24
32321ad7fb481a02f43c8238dc7a072b,7445,5,2017-08-24
32321ad7fb481a02f43c8238dc7a072b,30312891,5,2017-07-02
32321ad7fb481a02f43c8238dc7a072b,32075671,5,2017-08-26
3309542e40881999877e0509ad4fa445,17378508,4,2017-07-26
3309542e40881999877e0509ad4fa445,17378527,4,2017-08-21
331e4abe509dd83040c0931b309f35e2,16248223,5,2017-10-01
331e4abe509dd83040c0931b309f35e2,28187230,2,2017-07-15
335831bea5097996c76447ee2df8f784,11387515,4,2017-08-02
335831bea5097996c76447ee2df8f784,17927395,5,2017-08-06
335831bea5097996c76447ee2df8f784,29283884,4,2017-08-20
335831bea5097996c76447ee2df8f784,29430013,4,2017-07-26
335831bea5097996c76447ee2df8f784,32796253,3,2017-07-19
33690c697cd8e82eecb83c41c9104c1f,7445,4,2017-09-23
33690c697cd8e82eecb83c41c9104c1f,21412202,3,2017-07-04
33bdd2ebccd8decfd87247755f1f6793,19486412,4,2017-09-28
33bdd2ebccd8decfd87247755f1f6793,25893693,4,2017-07-05
33f88fcf51a2e21d48fd2a1826e38369,28763485,3,2017-08-15
33f88fcf51a2e21d48fd2a1826e38369,32078787,3,2017-09-28
347548e34f32a9ca50ab24e4e7def23d,22843341,5,2017-08-17
34fc2445ea0ae712943c0c7d1aa366b4,14201,5,2017-10-27
34fc2445ea0ae712943c0c7d1aa366b4,853510,5,2017-07-02
34fc2445ea0ae712943c0c7d1aa366b4,10644930,5,2017-07-18
351ebadb69a3f5a19f7040c5202ef285,238126,3,2017-08-04
351ebadb69a3f5a19f7040c5202ef285,268601,3,2017-08-03
351ebadb69a3f5a19f7040c5202ef285,853510,4,2017-09-04
351ebadb69a3f5a19f7040c5202ef285,11958033,3,2017-08-30
351ebadb69a3f5a19f7040c5202ef285,18052985,4,2017-07-03
351ebadb69a3f5a19f7040c5202ef285,23587120,3,2017-10-04
351ebadb69a3f5a19f7040c5202ef285,26827675,3,2017-09-22
351ebadb69a3f5a19f7040c5202ef285,32796253,3,2017-08-06
3574e57b512913fab157ef3bad62074a,29437949,3,2017-07-03
3574e57b512913fab157ef3bad62074a,32796253,3,2017-07-05
359d9bb924ab0e9ecb1ebd5b5ca474d6,25893693,4,2017-09-29
3607fc9e75d220955311e969bb227294,15768409,4,2017-10-19
3607fc9e75d220955311e969bb227294,20764879,5,2017-10-08
3607fc9e75d220955311e969bb227294,22609317,4,2017-07-03
3607fc9e75d220955311e969bb227294,23513349,3,2017-07-12
3607fc9e75d220955311e969bb227294,24763621,5,2017-09-26
3607fc9e75d220955311e969bb227294,29939230,5,2017-10-14
361f5b558f86b0a10396371f6eb10885,13129925,1,2017-09-16
368d8d3bb04b6d772b4d7f9ea55012bb,17250,4,2017-07-05
368d8d3bb04b6d772b4d7f9ea55012bb,24763621,3,2017-10-03
368d8d3bb04b6d772b4d7f9ea55012bb,29939230,5,2017-07-30
368d8d3bb04b6d772b4d7f9ea55012bb,30075802,5,2017-07-02
37512d62d655f4eaadeacfa7b7af44e2,236093,5,2017-10-13
37512d62d655f4eaadeacfa7b7af44e2,6068551,3,2017-07-27
37512d62d655f4eaadeacfa7b7af44e2,7295501,4,2017-08-01
37512d62d655f4eaadeacfa7b7af44e2,7631105,2,2017-08-01
37512d62d655f4eaadeacfa7b7af44e2,10194157,5,2017-09-18
37512d62d655f4eaadeacfa7b7af44e2,11235712,4,2017-08-22
37512d62d655f4eaadeacfa7b7af44e2,13206760,4,2017-09-07
37512d62d655f4eaadeacfa7b7af44e2,13206828,4,2017-09-19
37512d62d655f4eaadeacfa7b7af44e2,14061955,5,2017-09-29
37512d62d655f4eaadeacfa7b7af44e2,14061957,5,2017-10-04
37512d62d655f4eaadeacfa7b7af44e2,15797938,3,2017-08-13
37512d62d655f4eaadeacfa7b7af44e2,17802724,4,2017-10-04
37512d62d655f4eaadeacfa7b7af44e2,22489107,3,2017-10-10
37512d62d655f4eaadeacfa7b7af44e2,23207027,5,2017-08-25
37512d62d655f4eaadeacfa7b7af44e2,23395680,4,2017-08-15
37512d62d655f4eaadeacfa7b7af44e2,28449207,4,2017-08-29
378a1cd3adecdf974cd54956da25eb12,29044,4,2017-09-11
37a5df0d9ae428d16b1c800db7f11eb7,256683,4,2017-07-06
37a5df0d9ae428d16b1c800db7f11eb7,1582996,4,2017-07-07
37a5df0d9ae428d16b1c800db7f11eb7,3777732,4,2017-07-09
37a5df0d9ae428d16b1c800db7f11eb7,6752378,4,2017-07-11
37a5df0d9ae428d16b1c800db7f11eb7,7849034,4,2017-09-14
37a5df0d9ae428d16b1c800db7f11eb7,9409458,4,2017-09-28
37a5df0d9ae428d16b1c800db7f11eb7,9462795,4,2017-09-08
37a5df0d9ae428d16b1c800db7f11eb7,12995284,4,2017-09-08
37bfdb9ceea08de1abec5deb3c076a74,10194157,4,2017-10-03
37bfdb9ceea08de1abec5deb3c076a74,16130549,5,2017-08-27
37bfdb9ceea08de1abec5deb3c076a74,18143977,4,2017-09-21
37bfdb9ceea08de1abec5deb3c076a74,18775247,3,2017-09-07
37bfdb9ceea08de1abec5deb3c076a74,25614492,5,2017-10-20
37bfdb9ceea08de1abec5deb3c076a74,29868610,3,2017-09-03
37c998f542a08083c30f2595bd52f60b,32075662,5,2017-09-26
37ee060f64a213c1577749344a2b828a,31931941,4,2017-08-05
37ee060f64a213c1577749344a2b828a,35504431,5,2017-10-15
387cffb55b896c27fe5d80e51ae3fd04,2536134,4,2017-09-14
387cffb55b896c27fe5d80e51ae3fd04,17347389,5,2017-09-26
387cffb55b896c27fe5d80e51ae3fd04,17378508,5,2017-09-28
387cffb55b896c27fe5d80e51ae3fd04,17378527,5,2017-10-04
387cffb55b896c27fe5d80e51ae3fd04,17675462,5,2017-09-21
387cffb55b896c27fe5d80e51ae3fd04,22295304,4,2017-08-15
38dd37a6627e37d04e02f38860873eb5,7445,3,2017-08-15
38dd37a6627e37d04e02f38860873eb5,83346,1,2017-08-25
38dd37a6627e37d04e02f38860873eb5,1914973,3,2017-09-11
38dd37a6627e37d04e02f38860873eb5,13206828,4,2017-10-16
38dd37a6627e37d04e02f38860873eb5,13477676,3,2017-07-24
38dd37a6627e37d04e02f38860873eb5,15724396,3,2017-07-25
38dd37a6627e37d04e02f38860873eb5,17134589,3,2017-08-29
38dd37a6627e37d04e02f38860873eb5,22295304,3,2017-07-23
38dd37a6627e37d04e02f38860873eb5,25735012,4,2017-08-28
38dd37a6627e37d04e02f38860873eb5,26252859,3,2017-07-15
38dd37a6627e37d04e02f38860873eb5,28243032,2,2017-08-08
38dd37a6627e37d04e02f38860873eb5,30256248,2,2017-08-10
38dd37a6627e37d04e02f38860873eb5,30555488,5,2017-07-26
38dd37a6627e37d04e02f38860873eb5,35247769,4,2017-07-05
392b7ddcb10d223baec0f7ee95af4cd2,23995231,4,2017-07-01
392b7ddcb10d223baec0f7ee95af4cd2,28187230,4,2017-07-08
392b7ddcb10d223baec0f7ee95af4cd2,28374007,3,2017-09-01
392b7ddcb10d223baec0f7ee95af4cd2,33151805,4,2017-08-07
39b1ec9c3bd044dde42d789194df754d,12812550,4,2017-10-16
39b1ec9c3bd044dde42d789194df754d,17349203,3,2017-10-02
39b1ec9c3bd044dde42d789194df754d,20821043,4,2017-10-02
39b1ec9c3bd044dde42d789194df754d,22055262,4,2017-09-25
3a71012eb6922e192790dab3251a3a75,8127,3,2017-09-17
3a71012eb6922e192790dab3251a3a75,10194157,3,2017-08-18
3a71012eb6922e192790dab3251a3a75,14061955,3,2017-08-25
3a71012eb6922e192790dab3251a3a75,22299763,4,2017-08-08
3a71012eb6922e192790dab3251a3a75,23437156,4,2017-07-27
3a71012eb6922e192790dab3251a3a75,27883214,2,2017-10-03
3a71012eb6922e192790dab3251a3a75,29283884,4,2017-07-14
3a89816a0ae8aebe0b58798242654c53,23272028,5,2017-10-02
3a89816a0ae8aebe0b58798242654c53,25852870,4,2017-07-26
3ab51509fdc72aabbbae978aa4a5603c,25944381,2,2017-07-11
3b0f36de9517c3dd10497f25c3785fc5,18584855,4,2017-07-17
3b0f36de9517c3dd10497f25c3785fc5,25111004,5,2017-08-05
3b0f36de9517c3dd10497f25c3785fc5,25293695,5,2017-07-03
3b0f36de9517c3dd10497f25c3785fc5,25489134,5,2017-07-23
3b0f36de9517c3dd10497f25c3785fc5,31450852,3,2017-09-06
3b479269d41dff1bb5cdcbe90aa32516,12873,4,2017-07-19
3b479269d41dff1bb5cdcbe90aa32516,17564519,4,2017-10-19
3b479269d41dff1bb5cdcbe90aa32516,31931941,3,2017-08-30
3b5278098b9b19419a300ebc1f24451e,234225,5,2017-07-07
3b5278098b9b19419a300ebc1f24451e,19542841,4,2017-07-23
3b5278098b9b19419a300ebc1f24451e,23766634,5,2017-08-19
3b53c3dc9b7ccc3bf389a62688900e63,28449207,3,2017-07-12
3ba91e14a6e27d1b08419afc5bfa308f,16068905,5,2017-10-18
3ba91e14a6e27d1b08419afc5bfa308f,20518872,5,2017-07-30
3ba91e14a6e27d1b08419afc5bfa308f,28458598,4,2017-08-19
3d33075a799052f5ff7581703243cb76,15704459,4,2017-09-14
3d33075a799052f5ff7581703243cb76,15704486,4,2017-09-28
3d33075a799052f5ff7581703243cb76,17182126,3,2017-09-03
3d33075a799052f5ff7581703243cb76,18045891,4,2017-08-23
3d33075a799052f5ff7581703243cb76,28458598,5,2017-07-30
3d9a951146d0b40945c74e830f221b02,22299763,5,2017-08-16
3d9a951146d0b40945c74e830f221b02,23308087,4,2017-07-17
3d9a951146d0b40945c74e830f221b02,23437156,5,2017-08-08
3d9a951146d0b40945c74e830f221b02,29749085,4,2017-09-13
3e0e118e2bea06986e69de9b425bbb1c,28458598,4,2017-08-01
3e0e118e2bea06986e69de9b425bbb1c,29283884,4,2017-08-09
3e296cf470a4a4ead359b73fae60fa1e,4961048,3,2017-09-23
3e296cf470a4a4ead359b73fae60fa1e,27161156,2,2017-08-25
3e296cf470a4a4ead359b73fae60fa1e,28965131,3,2017-10-13
3e6805ed007fe24cbed95121cba601c2,22205,5,2017-07-03
3e6805ed007fe24cbed95121cba601c2,51737,5,2017-07-06
3e6805ed007fe24cbed95121cba601c2,51738,5,2017-07-08
3e6805ed007fe24cbed95121cba601c2,1295102,4,2017-07-14
3e6805ed007fe24cbed95121cba601c2,5664985,5,2017-07-10
3e6805ed007fe24cbed95121cba601c2,8492856,5,2017-07-12
3e6805ed007fe24cbed95121cba601c2,16034964,3,2017-09-21
3e6805ed007fe24cbed95121cba601c2,16101126,3,2017-07-15
3e6805ed007fe24cbed95121cba601c2,16172634,4,2017-09-29
3e6805ed007fe24cbed95121cba601c2,23009402,4,2017-07-22
3e6805ed007fe24cbed95121cba601c2,25494343,5,2017-07-02
3e6805ed007fe24cbed95121cba601c2,32078787,4,2017-07-03
3e77e4ce6640effd2e5da9c2b91a5f3b,17802724,4,2017-07-29
3e94b20288134bdd76c79f1da754009d,8909152,5,2017-08-05
3ef076fcdb4bd84ee2aa5570623477a2,10210,3,2017-09-06
3ef076fcdb4bd84ee2aa5570623477a2,28876,4,2017-08-16
3ef076fcdb4bd84ee2aa5570623477a2,39999,5,2017-09-17
3ef076fcdb4bd84ee2aa5570623477a2,1217100,4,2017-09-13
3ef076fcdb4bd84ee2aa5570623477a2,4268157,5,2017-10-08
3ef076fcdb4bd84ee2aa5570623477a2,13597728,4,2017-09-04
3ef076fcdb4bd84ee2aa5570623477a2,33151805,2,2017-08-05
3f8a14b5139697e4ab5725be54ee03e9,13214,4,2017-07-27
3f8a14b5139697e4ab5725be54ee03e9,853510,4,2017-10-02
3f8a14b5139697e4ab5725be54ee03e9,17333230,4,2017-08-26
3f94997feb617bbf979872a21736ad70,7896527,5,2017-10-01
3f94997feb617bbf979872a21736ad70,10163292,4,2017-07-28
3f94997feb617bbf979872a21736ad70,16096824,5,2017-08-19
3f94997feb617bbf979872a21736ad70,17167166,5,2017-10-01
3f94997feb617bbf979872a21736ad70,17927395,5,2017-08-19
3f94997feb617bbf979872a21736ad70,20613470,5,2017-10-02
3f94997feb617bbf979872a21736ad70,23766634,5,2017-08-20
40ff3c0d980b00ed5b942899a6ad2049,13206760,5,2017-07-29
40ff3c0d980b00ed5b942899a6ad2049,13206828,5,2017-08-26
40ff3c0d980b00ed5b942899a6ad2049,23125266,5,2017-08-19
40ff3c0d980b00ed5b942899a6ad2049,27071490,4,2017-08-12
4117fd790b397a6d6ce61f4dbff678cf,3,5,2017-10-06
4117fd790b397a6d6ce61f4dbff678cf,15881,5,2017-10-10
4117fd790b397a6d6ce61f4dbff678cf,2536134,4,2017-09-15
4117fd790b397a6d6ce61f4dbff678cf,11408650,5,2017-07-25
4117fd790b397a6d6ce61f4dbff678cf,13643567,5,2017-07-28
4117fd790b397a6d6ce61f4dbff678cf,15768409,5,2017-07-31
4117fd790b397a6d6ce61f4dbff678cf,18007564,5,2017-07-10
4117fd790b397a6d6ce61f4dbff678cf,18335634,5,2017-07-03
4117fd790b397a6d6ce61f4dbff678cf,20443235,5,2017-08-24
4117fd790b397a6d6ce61f4dbff678cf,23203106,4,2017-08-06
4117fd790b397a6d6ce61f4dbff678cf,25494343,4,2017-08-03
4117fd790b397a6d6ce61f4dbff678cf,25812109,4,2017-07-17
4117fd790b397a6d6ce61f4dbff678cf,25944798,5,2017-08-31
4117fd790b397a6d6ce61f4dbff678cf,30226723,5,2017-10-04
4117fd790b397a6d6ce61f4dbff678cf,30256248,4,2017-07-23
416588505b75109709e356c68b1a0271,7937462,3,2017-08-21
416588505b75109709e356c68b1a0271,9378297,4,2017-10-21
42082f012822b4760bc316ade380eb76,3,5,2017-07-15
42082f012822b4760bc316ade380eb76,5,5,2017-07-19
42082f012822b4760bc316ade380eb76,6,5,2017-07-21
42082f012822b4760bc316ade380eb76,15881,5,2017-07-17
42082f012822b4760bc316ade380eb76,16101128,5,2017-08-07
42082f012822b4760bc316ade380eb76,16131484,3,2017-08-15
42082f012822b4760bc316ade380eb76,17378508,5,2017-07-31
423d6c349a82c7760875773a5f40ed9c,23437156,5,2017-08-14
423d6c349a82c7760875773a5f40ed9c,25756328,4,2017-08-09
4251532f32b7e8b98912188f4d962eb1,29405093,4,2017-07-05
42a363a849d265ae49b90dce66b814f2,24178,4,2017-09-15
42a363a849d265ae49b90dce66b814f2,16068905,4,2017-08-18
42a363a849d265ae49b90dce66b814f2,18107951,2,2017-08-24
42d188ca1d579069ab848669d80992b6,11765920,3,2017-07-17
42d6fe14794e46221519f27be4139b29,256683,3,2017-07-13
42d6fe14794e46221519f27be4139b29,1582996,3,2017-08-08
42d6fe14794e46221519f27be4139b29,12893742,3,2017-07-15
42f0a7cb849df52c7b4950ce0a5bf876,5364,4,2017-08-02
42f0a7cb849df52c7b4950ce0a5bf876,10964,5,2017-08-02
42f0a7cb849df52c7b4950ce0a5bf876,10967,5,2017-08-02
42f0a7cb849df52c7b4950ce0a5bf876,10987,5,2017-10-01
42f0a7cb849df52c7b4950ce0a5bf876,10988,4,2017-08-02
42f0a7cb849df52c7b4950ce0a5bf876,41865,4,2017-09-16
42f0a7cb849df52c7b4950ce0a5bf876,9637479,5,2017-08-16
42f0a7cb849df52c7b4950ce0a5bf876,13596809,4,2017-09-11
42f0a7cb849df52c7b4950ce0a5bf876,15731779,4,2017-09-12
42f0a7cb849df52c7b4950ce0a5bf876,17876893,4,2017-09-13
42f0a7cb849df52c7b4950ce0a5bf876,17876897,4,2017-09-14
42f0a7cb849df52c7b4950ce0a5bf876,18692431,2,2017-10-19
4386c889782104d8ff01b2ebee214c35,16134782,3,2017-07-09
4386c889782104d8ff01b2ebee214c35,18246727,5,2017-07-17
4386c889782104d8ff01b2ebee214c35,18692431,2,2017-07-20
4386c889782104d8ff01b2ebee214c35,24920901,5,2017-08-07
4386c889782104d8ff01b2ebee214c35,25564665,5,2017-08-07
4386c889782104d8ff01b2ebee214c35,27252717,5,2017-08-08
4386c889782104d8ff01b2ebee214c35,33280872,5,2017-10-06
44028fe1679a184daed5824557f2d9b9,830502,5,2017-08-22
44028fe1679a184daed5824557f2d9b9,26025989,3,2017-07-05
44028fe1679a184daed5824557f2d9b9,29868610,4,2017-09-18
44028fe1679a184daed5824557f2d9b9,30145666,2,2017-08-03
44028fe1679a184daed5824557f2d9b9,30555488,5,2017-09-26
443bb7f2f5db781e438deb1f680e7996,3819326,4,2017-08-01
443bb7f2f5db781e438deb1f680e7996,6582637,4,2017-08-01
